date,time,text,nearest_match,match_result,source
2024-07-16,15:35:00,"Unai Simón ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,15:45:00,"?? Ciro Immobile beginning his Be?ikta? journey

?? @Besiktas | #UEL",Tournament window,,euro2024_domain
2024-07-16,16:21:00,"Borja Mayoral hitting the net over and over again in '20/21 ??

#UEL",Tournament window,,euro2024_domain
2024-07-16,16:33:00,"???? 1-2 ????

Chema Andrés and Iker Bravo lead 10-man Spain to victory in the opening game of Group B ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-16,17:00:00,"EURO 2024 was crammed full of award winners and landmark achievements ?

A round-up of all those honoured and the record breakers ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,17:19:00,"ÇAYKUR, yo?unlu?u gerekçe göstererek, yar?n ya? çay al?m? yapmayaca??n? aç?klad?. 
Çay üreticisi çok ma?dur.
ÇAYKURun bu politikas? medeniyle özel çat fabrikalar? 12 TLden ya? çay al?m? yapmaya ba?lad?. 
Böyle giderse fiyat daha da dü?er.
Kazanan, özel fabrikalar olur.",Tournament window,,euro2024_domain
2024-07-16,17:29:00,"ÇAYKUR, may?s çay?nda (1. sürüm) üreticinin bütün çay?n? alm??t?.
2. sürümde dekar ba??na 50 kg kontenjan getirildi. Sonra 25 kgye dü?ürüldü.
?imdi al?m durduruluyor.
ÇAYKUR, ya? çay? 19 TLden al?rken
Özelde 10 TLye dü?üyor.
Amaç ne?
ÇAYKUR eliyle özele servet aktarmak m??",Tournament window,,euro2024_domain
2024-07-16,17:55:00,"Matchday 1 concludes with ???? ?? ????

Watch live on UEFA.tv from selected territories ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-16,17:57:00,"João Palhinha in red ??

#UCL",Tournament window,,euro2024_domain
2024-07-16,19:03:00,"The road to @FIFAWorldCup 26 begins in Oceania! 

The @OFCfootball preliminary round qualifying draw will take place at the Home of FIFA in Zurich on Thursday and will be streamed live on FIFA+:",Tournament window,,euro2024_domain
2024-07-16,19:18:00,"?? TRANSFER offiziell ?

???? @CenkTosun_ ?? #Fenerbahçe ????",Tournament window,,euro2024_domain
2024-07-16,19:45:00,You can use your bank card,Tournament window,,euro2024_domain
2024-07-16,19:57:00,"???? 2-1 ????

France turn it around and earn the three points on Matchday 1 ?

#U19EURO",Tournament window,,euro2024_domain
2024-07-16,20:20:00,"A dramatic day of action ?

#U19EURO",Tournament window,,euro2024_domain
2024-07-16,20:40:00,Starting #U19EURO in style ??????,Tournament window,,euro2024_domain
2024-07-16,21:15:00,Allez les Bleus ????,Tournament window,,euro2024_domain
2024-07-16,21:53:00,Biggest mistake from a bookie is to give me a freebet ??????,Tournament window,,euro2024_domain
2024-07-16,22:00:00,"That heroic goal-line clearance by Dani Olmo ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,22:00:00,"The winning moment ????

#U19EURO | @SEFutbol",Tournament window,,euro2024_domain
2024-07-16,22:15:00,"The goal that crowned Spain EURO 2024 champions ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,22:16:00,"Promoted teams ballers, and ones to watch.

A thread with their stats from last season??;

Southampton 

?? Adam Armstrong (24??13???)
?? Che Adams (16??4???)

Defenders 
?? Walker-Peters (2??4???)
?? Harwood-Bellis (2??3???)",Tournament window,,euro2024_domain
2024-07-16,22:25:00,"A powerful header ??

#U19EURO | @equipedefrance",Tournament window,,euro2024_domain
2024-07-17,08:02:00,"2?8? - Happy Birthday, @RobinKoch25 ????????????",Tournament window,,euro2024_domain
2024-07-17,08:11:00,"Lamine Yamal ?? Nico Williams ?

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,08:15:00,"?? Ayhan Bora Kaplan davas?nda bomba iddia! Bekir Bozda? detay?n? ?smail Saymaz anlatt?!

?? Gözde ?eker (@gozdeseker) ile #YeniBirSabah    

?? yewtu.be/5MCqdaMiE8E",Tournament window,,euro2024_domain
2024-07-17,08:42:00,"Italy take top spot after the first round of matches ????

#U19EURO",Tournament window,,euro2024_domain
2024-07-17,08:53:00,"AK Partide TRTyi kim kurtard? kavgas? var. 
Soylu, TRTyi darbecilerden ald???n? öne sürmü?tü.
Fakat AK Parti Genel Ba?kan Vekili Efkan Ala, TRT talimat?n? kendisinin verdi?ini, binay? Emniyet Müdürü Engin Dinçin kurtard???n? söylüyor.
Ala ve Dinç, Soylu ile kanl? b?çakl?",Tournament window,,euro2024_domain
2024-07-17,08:55:00,"Gift Orban. History maker ??

The fastest ever UEFA club competition hat-trick ??

#HBD || #UECL",Tournament window,,euro2024_domain
2024-07-17,08:58:00,"?? 10 great goals from EURO 2024!

Tap below to vote for the Fans' Goal of the Tournament ????

#EUROGOTT | @AlipayPlus",Tournament window,,euro2024_domain
2024-07-17,09:00:00,"Name the year ??

#UEL",Tournament window,,euro2024_domain
2024-07-17,09:29:00,"#EURO2024 ends, but $BEER is just taking off! ??
Join the wave & ride $BEER ??to the moon! 

??CA: 0xd533fa739d24871108cD868064b71D9c705a5126

??Grab your $BEER ??: pancakeswap.finance/swap?cha

#Crypto #BEER #LFG",Tournament window,,euro2024_domain
2024-07-17,09:34:00,"#OnThisDay in 2011, Japan became the first Asian team to win the @FIFAWWC! ??????

The victory came four months after the Great East Japan earthquake, securing a special place in the hearts of the Japanese people and uniting the nation in a time of recovery ??",Tournament window,,euro2024_domain
2024-07-17,09:41:00,"How do you feel about today's performance of $BEER on #Binance?
binance.com/en/price/beers

?? $BEER CA: 0xd533fa739d24871108cD868064b71D9c705a5126

??Chart: dex.guru/token/bsc/0xd533fa7",Tournament window,,euro2024_domain
2024-07-17,09:42:00,"?? #WednesdayVibe ft. @Fenerbahce-Transfer @CenkTosun_ bei der #EURO2024. ?

@MilliTakimlar | @Fenerbahce_EN",Tournament window,,euro2024_domain
2024-07-17,09:46:00,"Lamine just taking it all in ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,10:02:00,"?? Behind the scenes

#UECL",Tournament window,,euro2024_domain
2024-07-17,10:05:00,"?? #EURO2024 Highlights ??

?? Florian #Wirtz für das #DFBTeam in #GERSCO. ??

@DFB_Team | @bayer04fussball",Tournament window,,euro2024_domain
2024-07-17,10:07:00,"Flo opened #Euro2024 with a bang! ??????

#Bayer04 #InternationalWerkself | #Wirtz",Tournament window,,euro2024_domain
2024-07-17,10:35:00,"The beauty of this assist ??

#UCL",Tournament window,,euro2024_domain
2024-07-17,10:49:00,"?? #EURO2024 Highlights ??

???? Breel #Embolo in #HUNSUI. ??????

@nati_sfv_asf | @AS_Monaco",Tournament window,,euro2024_domain
2024-07-17,10:53:00,"Oblak's penalty save ????

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,11:00:00,"Luisão defending ??

#UEL",Tournament window,,euro2024_domain
2024-07-17,11:01:00,"Robin Koch ??

#HBD || #UECL",Tournament window,,euro2024_domain
2024-07-17,11:14:00,"Today at T2 Delhi Airport, a gentleman in his late 60s had a heart attack in the food court area. 

This lady Doctor revived him in 5 mins.

Super proud of Indian doctors.

Please share this so that she can be acknowledged.",Tournament window,,euro2024_domain
2024-07-17,11:21:00,"Here's how Group B is shaping up after matchday 1 ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-17,11:30:00,"14 May?s seçimleri öncesi Erzurumdaki hall bulu?mas?nda ta?l? sald?r?ya u?rayan @ekrem_imamoglu ve beraberindekilerin ?ikayetçi oldu?u davada bugün karar ç?kt?. 

San?klar? azmettiren sald?r?y? organize edenlerin ortaya ç?kar?lmas? ad?na sundu?umuz deliller ve talepler incelenmeden verilen karar Demokrasiye yap?lan bu sald?r?ya kar?? maalesef dostlar al??veri?te görsün ?eklinde verilen bir ufak cezadan ibaret oldu.

Tüm san?klar hakk?nda yaralamaya te?ebbüsten 6 ay olarak verilen karar HAGB olarak uyguland?. De?i?en yasa gere?i bu karar? istinaf edebiliyoruz.",Tournament window,,euro2024_domain
2024-07-17,11:33:00,"Spectacular Bellingham ????

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,12:00:00,Waiting for #FPL launch ...,Tournament window,,euro2024_domain
2024-07-17,12:30:00,"Sensational Arda Güler strike ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,12:55:00,"?? ?smail Saymaz, gündemi sarsacak kulis haberini verdi: Erdo?an'?n en yak?n adam? gidiyor! (@ismailsaymaz)

?? Buket Güler (@buketguler) ile #HaberMasas?   

?? yewtu.be/WjNDpHznC_c",Tournament window,,euro2024_domain
2024-07-17,13:00:00,"Enzo Le Fée ??

#UEL",Tournament window,,euro2024_domain
2024-07-17,13:01:00,"???? Gift Orban ?? Breiðablik ??????

#HBD || #UECL",Tournament window,,euro2024_domain
2024-07-17,13:03:00,"Luka Modri? tracking back at 38 years old ??

#UCL",Tournament window,,euro2024_domain
2024-07-17,13:15:00,"Xherdan Shaqiri's last EURO goal was as special as you'd expect! ?????????

Thank you for the golazos, @XS_11official ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,13:30:00,"Nuno Tavares ??

#UEL",Tournament window,,euro2024_domain
2024-07-17,13:59:00,"Luka Modri? ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,14:00:00,"????

@ToulouseFC | #UEL",Tournament window,,euro2024_domain
2024-07-17,14:12:00,"Market's pumping! ???

After recent dips, $BTC just smashed through the $66,000 barrier today ??

We're now only about $10,000 away from new ATH!

Will we see it happen this year? ??",Tournament window,,euro2024_domain
2024-07-17,14:25:00,"???? Kostas Fortounis ??

#UECL",Tournament window,,euro2024_domain
2024-07-17,14:30:00,"???? El Tigre ??

#UEL",Tournament window,,euro2024_domain
2024-07-17,14:33:00,"???? A captain's finish ??

#UECL",Tournament window,,euro2024_domain
2024-07-17,14:45:00,"Reyes de Europa ????

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,15:02:00,Gift Orban = the only player to score multiple hat-tricks in the #UECL ??,Tournament window,,euro2024_domain
2024-07-17,15:30:00,"Your favourite match at #EURO2024?! ??

Read a recap and vote for your pick ??",Tournament window,,euro2024_domain
2024-07-17,15:32:00,?mamo?lu'na Sald?r?da San?klara ?yi Hal! | SON DAK?KA halktv.com.tr/siyaset/imamog,Tournament window,,euro2024_domain
2024-07-17,16:00:00,"Torres ?? Simeone ???

#UCL",Tournament window,,euro2024_domain
2024-07-17,16:01:00,"Four teams in action as they aim to book their spot in the 2nd qualifying round ??

Tap below for live updates! ??

#UECL",Tournament window,,euro2024_domain
2024-07-17,16:15:00,"A moment of greatness ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,17:00:00,"#CANLI | Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel
 twitter.com/i/broadcasts/1Mn",Tournament window,,euro2024_domain
2024-07-17,17:00:00,"Fabián Ruiz doesn't do pressure ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-17,18:02:00,"#OnThisDay in 1994, the @FIFAWorldCup Final took place in Pasadena! ????

The FIFA World Cup is returning to the United States in two years with co-hosts Canada and Mexico, and is going to be the biggest ever, as a record 48 teams will take to the world stage ??",Tournament window,,euro2024_domain
2024-07-17,18:45:00,Nah Lepasa needs to go to Chiefs now.. he would add alot of value there,Tournament window,,euro2024_domain
2024-07-17,18:48:00,"Yes sir, it's a banner day for the *checks notes* Trialist family.",Tournament window,,euro2024_domain
2024-07-17,19:05:00,"If Pirates can play the way they did tonight during the PSL, they could easily win the league. Granada were playing with their strong squad and Pairates managed to dominate them, consistency from the coach and players is their biggest obstacle. @orlandopirates",Tournament window,,euro2024_domain
2024-07-17,19:17:00,What's rong with this coach? Why he doesn't like Lepasa like this? Pirates should sell Lepasa to Chiefs because this coach is just being unfair now,Tournament window,,euro2024_domain
2024-07-17,19:19:00,"Nah this coach is messed up.. why is treating Lepasa like this? He's no competition to Mokgopa ,he's way better but Rivero has personal issues with Lepasa",Tournament window,,euro2024_domain
2024-07-17,19:19:00,This is so true. And this is the reason Pirates won't win the league,Tournament window,,euro2024_domain
2024-07-17,19:21:00,This is the reason Pirates won't win the league,Tournament window,,euro2024_domain
2024-07-17,19:22:00,"What do you dip in form? The coach doesn't like him, there's nothing rong with his form, but he's not given any chance to play",Tournament window,,euro2024_domain
2024-07-17,19:24:00,"Too personal bro, this coach is planning to destroy his career",Tournament window,,euro2024_domain
2024-07-17,19:27:00,This coach is trying to destroy him,Tournament window,,euro2024_domain
2024-07-17,19:28:00,"Pirates must forget abt the league, you can't treat Lepasa like and expect the universe to be on your side",Tournament window,,euro2024_domain
2024-07-17,19:37:00,I'm Xhosa nam ??,Tournament window,,euro2024_domain
2024-07-17,20:15:00,"Good day guys ,who was best goalkeeper of the tournament?",Tournament window,,euro2024_domain
2024-07-17,20:16:00,Best goalkeeper of the tournament ?,Tournament window,,euro2024_domain
2024-07-17,20:25:00,"Süleyman Soylu ne yapmaya çal???yor? AK Parti'den ayr?lacak m?? ?smail Saymaz (@ismailsaymaz) anlatt?!

Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel 
yewtu.be/Ck40bqw0U0c",Tournament window,,euro2024_domain
2024-07-17,20:55:00,"15 Temmuz gecesi TRT'yi kim kurtard?, Soylu mu Efkan Ala m?? ?smail Saymaz (@ismailsaymaz) anlatt?!

Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel 
yewtu.be/c_qm6AbQvmM",Tournament window,,euro2024_domain
2024-07-17,20:55:00,What do you mean?,Tournament window,,euro2024_domain
2024-07-17,21:00:00,"Other bookies like @1xBet_Eng these are bunch of scammers. Once they see you win alot ,they will start to scam you, this is the same reason I left paripesa,  it's pity @betcoza and @betcoza don't have good markets. Now we are forced to stick with scammers ????????",Tournament window,,euro2024_domain
2024-07-17,21:01:00,"A tournament to remember ??????

Former @ussoccer defender @marcelobalboa17 reflects on the 1994 FIFA World Cup as the country prepares to host its second @FIFAWorldCup next year, alongside co-hosts Canada and Mexico. ??",Tournament window,,euro2024_domain
2024-07-17,21:10:00,"Yep he is there and he's only player who was not given any chance yo play, he's fit and hungry but the coach has personal issues here",Tournament window,,euro2024_domain
2024-07-17,21:24:00,"Where have you ever seen that ? Best goalkeeper by number of saves, you only become a best goalkeeper by number of cleansheets. How many saves does Rowen Williams makes in a game? Not more than 2 but he's always the best goalkeeper of the season, because of his cleansheets",Tournament window,,euro2024_domain
2024-07-17,21:26:00,Best goalkeeper because of number of saves? But the award was given to Mike Maignan,Tournament window,,euro2024_domain
2024-07-17,21:30:00,"Now they decided to block me because they knw that they scamming ppl. Best keeper last season was Brice Bvuma bcz he made most saves than Rowen Williams,  dats according to 1xbet ???????? pure scammers",Tournament window,,euro2024_domain
2024-07-17,22:00:00,"Bugün aç?klam??t?m.
Cumhurba?kanl??? ?dari ??ler Ba?kan? Metin K?ratl?, Anayasa Mahkemesi üyeli?ine atand?.",Tournament window,,euro2024_domain
2024-07-17,23:22:00,"I tested positive for COVID-19 this afternoon, but I am feeling good and thank everyone for the well wishes. 
 
I will be isolating as I recover, and during this time I will continue to work to get the job done for the American people.",Tournament window,,euro2024_domain
2024-07-18,03:24:00,"One more zero killed?????? $BEER is skyrocketing! ?? Get in now before it soars even higher!

??CA: 0xd533fa739d24871108cD868064b71D9c705a5126

??Grab your $BEER ??: pancakeswap.finance/swap?cha",Tournament window,,euro2024_domain
2024-07-18,04:03:00,"Oceania's 11. ??

Follow the @OFCfootball preliminary qualifying draw for #FIFAWorldCup 26, starting at 9am CEST. ????",Tournament window,,euro2024_domain
2024-07-18,06:30:00,"Kerem K?n?k?n k?z?, motosikletteki gençleri suçlad?

?? ?smail Saymaz (@ismailsaymaz)  yazd?...

halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain
2024-07-18,06:55:00,"Vali Yaz?c?, Bakan Kurumla tart???nca merkeze çekilmi?

?? ?smail Saymaz (@ismailsaymaz)  yazd?...

halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain
2024-07-18,06:57:00,"?? LIVE ??

Watch the OFC preliminary draw for #FIFAWorldCup 26 now! ??",Tournament window,,euro2024_domain
2024-07-18,07:35:00,"??? The OFC preliminary draw for #FIFAWorldCup 26 has been made! 

#WCQ",Tournament window,,euro2024_domain
2024-07-18,08:00:00,"Nabil Fekir hitting three ??????

#UEL",Tournament window,,euro2024_domain
2024-07-18,08:03:00,"Özel Harekat Ba?kan?n?n el öpme savunmas?

?? ?smail Saymaz (@ismailsaymaz) yazd?...

halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain
2024-07-18,08:05:00,Some BIG movements in the latest #FIFARanking! ??,Tournament window,,euro2024_domain
2024-07-18,08:25:00,"A new era at Bayern ??

#UCL",Tournament window,,euro2024_domain
2024-07-18,08:41:00,"?? #EURO2024 Highlights ??

?? @kaihavertz29 für das #DFBTeam in #GERSCO. ??

@DFB_Team | @Arsenal",Tournament window,,euro2024_domain
2024-07-18,08:51:00,"?? MHP'li Semih Yalç?n'?n o mesaj?na, Halk TV programc?s? ?smail Saymaz'dan dikkat çeken yan?t geldi! (@ismailsaymaz)

?? yewtu.be/jRwgRW3RerI",Tournament window,,euro2024_domain
2024-07-18,09:02:00,"?????? Geertruida finding his spot ??

#HBD || #UECL",Tournament window,,euro2024_domain
2024-07-18,09:15:00,"Thierry Henry made the impossible look easy ??

#UCL",Tournament window,,euro2024_domain
2024-07-18,09:20:00,"Unreal Mert Günok save ???

#EURO2024",Tournament window,,euro2024_domain
2024-07-18,09:37:00,"Eski K?z?lay Ba?kan? Kerem K?n?k?n k?z? Fatma Zehra Demir, trafik kazas?na kar??t?. 
17 ya??nda bir genç can verdi.
Kazada kendisi de kusurlu bulunan Demir, ifadesinde, çarpt??? motosikletteki iki genci suçlad?. Gençlerin ehliyetsiz oldu?unu iddia etti.  halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain
2024-07-18,09:40:00,"Kerem K?n?k?n k?z? Demir, iki genci suçlayarak, Ya?lar?n?n 18den küçük oldu?unu dü?ünüyorum. Motosikletin hacmi ve büyüklü?ünden dolay? ya?lar?na uygun oldu?unu dü?ünmüyorum dedi.
Demir tutuksuz yarg?lanmak üzere serbest b?rak?ld?.
Ölen gencin ve avukat? isyanda",Tournament window,,euro2024_domain
2024-07-18,09:42:00,"Back to it ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-18,09:48:00,"??ÖZEL HABER!

DEA??n Türkiye'deki sanal e?itim kamplar?:
?arbon sporu, TNT, C4 bomba yap?mlar?n? ö?rettiler!

samimihaber.com/teror-orgutu @samimihaber",Tournament window,,euro2024_domain
2024-07-18,09:53:00,"Fenerbahçe Ba?kan? Ali Koç'tan TFF seçimleriyle ilgili Tivibu Spor'a özel fla? aç?klamalar:

""Son derece anti-demokratik bir seçim olacak.""
""Servet Yard?mc? seçime girseydi kazanmama ihtimali yoktu.""
""Tehdit, ?antaj, ailesinin hedef al?nmas?.""

???@ErkutOzturk",Tournament window,,euro2024_domain
2024-07-18,10:05:00,"Pepe recovery and tackle ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-18,10:09:00,"Esenyurt'ta sokak ortas?nda vurulan gençlerden biri hayat?n? kaybetti 

?stanbul Esenyurt Fatih Mahallesi 933. Sokakta dün saat 18.30 s?ralar?nda Emre Balaban ve ?.B isimli iki genç, aralar?nda daha önceden tart??ma ya?anan V.T. isimli sald?rgan taraf?ndan kur?un ya?muruna tutuldu. 
Ko?arak soka?a giren sald?rgan silah?yla iki genci vurdu. Yetmedi, geri dönüp yerde yatarken üzenlerine kur?un ya?d?r?p geldi?i gibi h?zla ko?arak olay yerinden kaçt?. 

Hastaneye kald?r?lan Emre Balaban yap?lan tüm müdahalelere ra?men kurtulamad?. Sald?rgan hala aran?yor.",Tournament window,,euro2024_domain
2024-07-18,10:25:00,"Malatya Valisi Ersin Yaz?c?, iddiaya göre Çevre, ?ehircilik ve ?klim De?i?ikli?i Bakan? Murat Kurum ile tart???nca merkeze çekildi.",Tournament window,,euro2024_domain
2024-07-18,10:40:00,"Mattia Zaccagni golazo ?????????

#EURO2024",Tournament window,,euro2024_domain
2024-07-18,10:43:00,"? Flick & Thiago 

#UCL",Tournament window,,euro2024_domain
2024-07-18,10:48:00,"Evlad?n? bir köpek sald?r?s?nda kaybetmi? anneyi kar??n?za alarak, onunla kavga ederek ve ?ov yap?yor diyerek, hayvan haklar?n? savunamazs?n?z. Hakl? olsan?z bile sizi kimse dinlemez.",Tournament window,,euro2024_domain
2024-07-18,11:00:00,"It's the #UEL first qualifying round second legs today!

Tap below to follow all the action ??",Tournament window,,euro2024_domain
2024-07-18,11:00:00,"???? Venezuela climb 17 places
???? New Zealand re-enter the top 100 after seven years
???? Colombia rejoin the top 10 

Learn more about the biggest movers in the latest FIFA/Coca-Cola Mens World Ranking ??",Tournament window,,euro2024_domain
2024-07-18,11:01:00,"Hasan Ali Kald?r?m ??

#UECL",Tournament window,,euro2024_domain
2024-07-18,11:04:00,"?? Leo #Messi Trophäen:

?? #Finalissima x1
?? #WorldCup x1
?? #CopaAmerica x2
?? #Olympia-Sieger x1
?? U20 Weltmeister x1
?? #UCL x4
?? UEFA #SuperCup x3
???? Club-Weltmeister x3
?? ???? Champion x10
?? ???? Pokalsieger x7
?? ???? Supercopa x8
?? ???? Champion x2
?? ???? Supercup x1
??????????  Leagues Cup x1

#LeoMessi | #LionelMessi",Tournament window,,euro2024_domain
2024-07-18,11:13:00,"Türkiye Futbol Federasyonu seçimlerine siyaset gölgesi dü?tü. 
?ktidar Büyükek?i lehine müdahale ediyor.
Servet Yard?mc?, bask? ve tehditle adayl?ktan çektirildi. 
Üç büyük kulüp Büyükek?iyi desteklemedi?ini söylüyor. Fenerbahçe, oy bile kullanmayacak.
Rezalet üstüne rezalet.",Tournament window,,euro2024_domain
2024-07-18,11:20:00,"Jérémy Doku ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-18,12:00:00,"Going under ??

#UEL",Tournament window,,euro2024_domain
2024-07-18,12:03:00,"?? #EURO2024 Highlights ??

?? Marcel #Sabitzer in #NEDAUT. ??

@oefb1904 | @BVB | @BlackYellow",Tournament window,,euro2024_domain
2024-07-18,12:12:00,"Jamal Musiala ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-18,12:14:00,"?? This touch and finish from Oliveira ??

#UECL",Tournament window,,euro2024_domain
2024-07-18,12:48:00,"??? Fan-Voting: Jetzt für euer schönstes #EURO2024-Tor abstimmen ??
de.uefa.com/euro2024/goal-of",Tournament window,,euro2024_domain
2024-07-18,12:49:00,"Fenerbahçe Kulübü Ba?kan? Ali Koç, Mehmet Büyükek?i'ye: ""Onurlu haysiyetli ?erefli olan kimse böyle aday olmaz dedi

Say?n Büyükek?i, bu ?ekilde seçilmeniz vicdan?n?z? rahats?z etmiyor mu?

""Onurlu Haysiyetli ?erefli olan kimse böyle aday olmaz

""Aday olma sürecinde muhtemel ba?kan adaylar?n?n önünü kesme hamlelerinde klasik FETÖ modellemesi ve yöntemlerine üzülerek tan?k olduk.""

Fenerbahçe Kulübü Ba?kan? Ali Koç",Tournament window,,euro2024_domain
2024-07-18,12:52:00,"Buras? Erzurum tarih 7 May?s 2023 Ellerinde Türk Bayra?? olan binlerce insan?n ta?land??? Havuzba?? 
Xxx         xxx         xxxx
Erzurumspor Kent Meydan?...
Bizleri ta?layan insanlarda bu i?i Vatan için millet için yapt???n? söylüyordu ne kadar ac? de?il mi ?
Xxx        xxxx       xxxx 
Bugün ö?rendim bizi ta?layan arkada?larin cezas? Hükmün Geriye Birakilmasi ?arti ile 5 Ay 26 gün olarak karara ba?lanm?? 
Xxx        xxx          xxxx
Ne yalan söyleyeyim Ta?'? kafaya yedi?imde çok zoruma gitmi?ti. Erzurum'u seven ona hizmet etmeyi ?iar haline getirmi? olan ben Erzurum'un en orta yerinde misafirlerim ile birlikte Pir Sultan Abdal gibi ta?land?k.
Xxx      xxx   xxxx
Bugünlerde Erzurumlu hem?ehrilerim uçak biletlerinin pahalili?indan, Erzurum'a H?zl? Tren Gelmemesinden ve Erzurum'a ula?amamaktan ?ikayetçiler
Heleki Ya?mur ya??nca seller alt?nda kalanlar? saym?yorum bile
Xxx      xxx    Xxxx 
Ta?layin karde?im!
Erzurum'a gelen hangi muhalefet partisi varsa Ta?layin! 
Hatta konu?ma f?rsat? bile vermeyin a??zlar?n? açmasinlar.
Xxx     xxxx    xxxx
Çok güzel sonuçlar alacaks?n?z.
Att???n?z o ta?lar varya 
Sizlere Pahal? Uçak Bileti olarak geri dönecek 
??sizlik olarak geri dönecek 
2025 Y?l?nda Erzurum Turizm ?ehri seçildi de?il mi ? 
Erzurum'a gelecek Erzurum'dan uçak bile bulamayacaks?n?z 
Kamu yat?r?mlar?m? ne gerek var karde?im diyorlar 
Erzurum ilklerin ?ehri de?il mi ? 
?? Y?k?lan Atlama Kuleleri 
?? Çöken Organize Sanayi Bölgesi 
??2 Bakan 5 Milletvekili ile çe?me açma projesi 
?? Bitmeyen Tüneller ve Baraj projeleri 
Xxx        xxxx     xxxx
Ta?layin karde?im ta?lamaya devam edin ! Al?n bir TA? kafan?za vurun biz ne hata ettik diye ! 
Pi?man olmayan?n?z varsa bir daha olsa bir daha yapar?m diyen varsa ona da mesaj?m?z nettir.
Xxx xxx xxx 
""Say?lmayiz parmak ile
Tükenmeyiz k?rmak ile 
Ta?ram?zdan sormak ile 
Kimse bilmez Ahvalimiz
Xxx xxx xxx 
Her?eye ra?men Erzurum'u sevmeye ona hizmet etmeye  devam edece?iz",Tournament window,,euro2024_domain
2024-07-18,13:01:00,"?? The dummy ??

Clever play from Nabil Fekir ??

#UECL || #HBD",Tournament window,,euro2024_domain
2024-07-18,13:02:00,"This touch from Geertruida ?????

#HBD || #UECL",Tournament window,,euro2024_domain
2024-07-18,13:30:00,"?? Nikola Milenkovi? ??

#UECL || @acffiorentina",Tournament window,,euro2024_domain
2024-07-18,13:31:00,"Checking in ??????

#U19EURO",Tournament window,,euro2024_domain
2024-07-18,14:00:00,"The first qualifying round concludes tonight...

Which teams will book their place in the next round? ??

#UECL",Tournament window,,euro2024_domain
2024-07-18,14:06:00,"17 ya??ndaki gencin ölümüne neden olan Eski K?z?lay Ba?kan? K?n?k'?n k?z?n?n ifadesi ortaya ç?kt?!

Begüm ?enkara (@BSenkara) ile S?cak Gündemin ?çinden

yewtu.be/lyfrss3imC4",Tournament window,,euro2024_domain
2024-07-18,14:09:00,"???? The #U19WEURO is in full swing in Lithuania!

Keep up with the action: ??",Tournament window,,euro2024_domain
2024-07-18,14:14:00,"Thiago Motta checks in at Juventus ????

#UCL",Tournament window,,euro2024_domain
2024-07-18,14:20:00,"Matchday 2 starts with ???? ?? ????

Watch live on UEFA.tv from selected territories ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-18,14:30:00,"?? @Auba ??

#UEL",Tournament window,,euro2024_domain
2024-07-18,14:31:00,"CR7 stepover ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-18,14:40:00,"If they thought I was gonna leave being scammed, they must think again ????, first game starts at 5pm",Tournament window,,euro2024_domain
2024-07-18,14:41:00,Best goalkeeper in SA was that keeper of Cape Town Spurs according to them ????,Tournament window,,euro2024_domain
2024-07-18,14:51:00,Nowadays I'm just abusing tennis ??,Tournament window,,euro2024_domain
2024-07-18,14:51:00,"Nowadays I'm more into tennis than any other sport.. it's just hard to lose in tennis ,,you always withdraw and it's guaranteed ??????????",Tournament window,,euro2024_domain
2024-07-18,14:52:00,Hay maan @Ziggy_Diver1 thought you gonna say efootball 2025,Tournament window,,euro2024_domain
2024-07-18,14:57:00,"You conference league has 23 games tonight,  so you just combine them any way you want, you can 5 wins for away teams out of 23, but I chose 7",Tournament window,,euro2024_domain
